locality_num,state_abbr,locality_name,zipcode,work_gpci,pe_gpci,mp_gpci
56025,WY,NATRONA,82646,0.987,0.899,0.788
56027,WY,NIOBRARA,68760,0.982,0.904,0.401
56029,WY,PARK,67751,0.984,0.895,0.794
56031,WY,PLATTE,57369,0.982,0.902,0.439
56033,WY,SHERIDAN,72150,0.982,0.920,0.745
56035,WY,SUBLETTE,61367,0.984,0.899,0.224
56037,WY,SWEETWATER,73666,0.984,0.902,0.725
56039,WY,TETON,83451,0.984,1.004,0.964
56041,WY,UINTA,,0.984,0.872,0.700
56043,WY,WASHAKIE,,0.984,0.871,0.597
56045,WY,WESTON,81091,0.982,0.925,0.211
72001,PR,ADJUNTAS,601,1.000,1.000,1.000
72003,PR,AGUADA,602,1.000,1.000,1.000
72005,PR,AGUADILLA,603,1.000,1.000,1.000
72007,PR,AGUAS BUENAS,703,1.000,1.000,1.000
72009,PR,AIBONITO,705,1.000,1.000,1.000
72011,PR,AÑASCO,,1.000,1.000,1.000
72013,PR,ARECIBO,612,1.000,1.000,1.000
72015,PR,ARROYO,714,1.000,1.000,1.000
72017,PR,BARCELONETA,617,1.000,1.000,1.000
72019,PR,BARRANQUITAS,794,1.000,1.000,1.000
72021,PR,BAYAMÓN,,1.000,1.000,1.000
72023,PR,CABO ROJO,623,1.000,1.000,1.000
72025,PR,CAGUAS,725,1.000,1.000,1.000
72027,PR,CAMUY,627,1.000,1.000,1.000
72029,PR,CANÓVANAS,,1.000,1.000,1.000
72031,PR,CAROLINA,979,1.000,1.000,1.000
72033,PR,CATAÑO,,1.000,1.000,1.000
72035,PR,CAYEY,736,1.000,1.000,1.000
72037,PR,CEIBA,735,1.000,1.000,1.000
72039,PR,CIALES,638,1.000,1.000,1.000
72041,PR,CIDRA,739,1.000,1.000,1.000
72043,PR,COAMO,769,1.000,1.000,1.000
72045,PR,COMERÍO,,1.000,1.000,1.000
72047,PR,COROZAL,783,1.000,1.000,1.000
72049,PR,CULEBRA,775,1.000,1.000,1.000
72051,PR,DORADO,646,1.000,1.000,1.000
72053,PR,FAJARDO,738,1.000,1.000,1.000
72054,PR,FLORIDA,10921,1.000,1.000,1.000
72055,PR,GUÁNICA,,1.000,1.000,1.000
72057,PR,GUAYAMA,784,1.000,1.000,1.000
72059,PR,GUAYANILLA,656,1.000,1.000,1.000
72061,PR,GUAYNABO,965,1.000,1.000,1.000
72063,PR,GURABO,778,1.000,1.000,1.000
72065,PR,HATILLO,659,1.000,1.000,1.000
72067,PR,HORMIGUEROS,660,1.000,1.000,1.000
72069,PR,HUMACAO,791,1.000,1.000,1.000
72071,PR,ISABELA,662,1.000,1.000,1.000
72073,PR,JAYUYA,664,1.000,1.000,1.000
72075,PR,JUANA DÍAZ,,1.000,1.000,1.000
72077,PR,JUNCOS,777,1.000,1.000,1.000
72079,PR,LAJAS,667,1.000,1.000,1.000
72081,PR,LARES,669,1.000,1.000,1.000
72083,PR,LAS MARÍAS,,1.000,1.000,1.000
72085,PR,LAS PIEDRAS,771,1.000,1.000,1.000
72087,PR,LOÍZA,,1.000,1.000,1.000
72089,PR,LUQUILLO,773,1.000,1.000,1.000
72091,PR,MANATÍ,,1.000,1.000,1.000
72093,PR,MARICAO,606,1.000,1.000,1.000
72095,PR,MAUNABO,707,1.000,1.000,1.000
72097,PR,MAYAGÜEZ,,1.000,1.000,1.000
72099,PR,MOCA,676,1.000,1.000,1.000
72101,PR,MOROVIS,687,1.000,1.000,1.000
72103,PR,NAGUABO,718,1.000,1.000,1.000
72105,PR,NARANJITO,719,1.000,1.000,1.000
72107,PR,OROCOVIS,720,1.000,1.000,1.000
72109,PR,PATILLAS,723,1.000,1.000,1.000
72111,PR,PEÑUELAS,,1.000,1.000,1.000
72113,PR,PONCE,716,1.000,1.000,1.000
72115,PR,QUEBRADILLAS,678,1.000,1.000,1.000
72117,PR,RINCÓN,,1.000,1.000,1.000
72119,PR,RÍO GRANDE,,1.000,1.000,1.000
72121,PR,SABANA GRANDE,637,1.000,1.000,1.000
72123,PR,SALINAS,93901,1.000,1.000,1.000
72125,PR,SAN GERMÁN,,1.000,1.000,1.000
72127,PR,SAN JUAN,901,1.000,1.000,1.000
72129,PR,SAN LORENZO,94580,1.000,1.000,1.000
72131,PR,SAN SEBASTIÁN,,1.000,1.000,1.000
72133,PR,SANTA ISABEL,757,1.000,1.000,1.000
72135,PR,TOA ALTA,953,1.000,1.000,1.000
72137,PR,TOA BAJA,949,1.000,1.000,1.000
72139,PR,TRUJILLO ALTO,976,1.000,1.000,1.000
72141,PR,UTUADO,641,1.000,1.000,1.000
72143,PR,VEGA ALTA,692,1.000,1.000,1.000
72145,PR,VEGA BAJA,693,1.000,1.000,1.000
72147,PR,VIEQUES,765,1.000,1.000,1.000
72149,PR,VILLALBA,766,1.000,1.000,1.000
72151,PR,YABUCOA,767,1.000,1.000,1.000
72153,PR,YAUCO,698,1.000,1.000,1.000
78010,VI,SAINT CROIX,47576,1.000,1.000,1.000
78020,VI,SAINT JOHN,46373,1.000,1.000,1.000
78030,VI,SAINT THOMAS,65076,1.000,1.000,1.000
